Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Day,Trip Duration (mins),Is Driver Assigned,Was Completed,Pickup_Airport,Request Period
3064,City,22,Trip Completed,13-07-2016 08:02,13-07-2016 08:58,13-07-2016,Wednesday,56.71666667,Yes,Yes,0,Morning
3327,Airport,22,Trip Completed,13-07-2016 12:24,13-07-2016 13:23,13-07-2016,Wednesday,58.96666667,Yes,Yes,1,Afternoon
3601,City,22,Trip Completed,13-07-2016 18:39,13-07-2016 19:29,13-07-2016,Wednesday,50.11666667,Yes,Yes,0,Evening
4768,Airport,22,Trip Completed,14-07-2016 15:39,14-07-2016 16:49,14-07-2016,Thursday,69.65,Yes,Yes,1,Afternoon
5142,City,22,Trip Completed,14-07-2016 20:17,14-07-2016 20:48,14-07-2016,Thursday,31.11666667,Yes,Yes,0,Evening
5366,Airport,22,Trip Completed,14-07-2016 23:27,15-07-2016 00:19,14-07-2016,Thursday,52.46666667,Yes,Yes,1,Night
5575,City,22,Trip Completed,15-07-2016 05:53,15-07-2016 06:50,15-07-2016,Friday,56.11666667,Yes,Yes,0,Morning
5902,City,22,Trip Completed,15-07-2016 09:52,15-07-2016 10:37,15-07-2016,Friday,44.13333333,Yes,Yes,0,Morning
6694,Airport,22,Trip Completed,15-07-2016 22:45,15-07-2016 23:17,15-07-2016,Friday,32.15,Yes,Yes,1,Night
523,Airport,23,Trip Completed,07-11-2016 09:48,07-11-2016 10:37,07-11-2016,Monday,49,Yes,Yes,1,Morning
747,City,23,Trip Completed,07-11-2016 15:53,07-11-2016 16:43,07-11-2016,Monday,50,Yes,Yes,0,Afternoon
1371,Airport,23,Trip Completed,07-12-2016 00:22,07-12-2016 01:33,07-12-2016,Wednesday,71,Yes,Yes,1,Night
1553,City,23,Trip Completed,07-12-2016 06:09,07-12-2016 07:09,07-12-2016,Wednesday,60,Yes,Yes,0,Morning
1692,Airport,23,Trip Completed,07-12-2016 07:52,07-12-2016 09:01,07-12-2016,Wednesday,69,Yes,Yes,1,Morning
2114,City,23,Trip Completed,07-12-2016 16:36,07-12-2016 17:21,07-12-2016,Wednesday,45,Yes,Yes,0,Afternoon
2742,City,23,Trip Completed,13-07-2016 03:07,13-07-2016 03:51,13-07-2016,Wednesday,43.96666667,Yes,Yes,0,Night
4273,City,23,Trip Completed,14-07-2016 06:17,14-07-2016 07:02,14-07-2016,Thursday,45.45,Yes,Yes,0,Morning
4668,City,23,Trip Completed,14-07-2016 12:25,14-07-2016 13:34,14-07-2016,Thursday,69.93333333,Yes,Yes,0,Afternoon
5425,City,23,Trip Completed,15-07-2016 02:23,15-07-2016 03:08,15-07-2016,Friday,44.65,Yes,Yes,0,Night
5488,City,23,Trip Completed,15-07-2016 04:53,15-07-2016 06:00,15-07-2016,Friday,66.56666667,Yes,Yes,0,Night
5781,City,23,Trip Completed,15-07-2016 08:35,15-07-2016 09:42,15-07-2016,Friday,66.66666667,Yes,Yes,0,Morning
5966,Airport,23,Trip Completed,15-07-2016 10:54,15-07-2016 11:58,15-07-2016,Friday,64.28333333,Yes,Yes,1,Morning
6122,City,23,Trip Completed,15-07-2016 15:26,15-07-2016 16:29,15-07-2016,Friday,63.56666667,Yes,Yes,0,Afternoon
357,Airport,24,Trip Completed,07-11-2016 08:00,07-11-2016 09:08,07-11-2016,Monday,68,Yes,Yes,1,Morning
1068,City,24,Trip Completed,07-11-2016 19:52,07-11-2016 20:48,07-11-2016,Monday,56,Yes,Yes,0,Evening
2689,Airport,24,Trip Completed,13-07-2016 00:34,13-07-2016 01:49,13-07-2016,Wednesday,75.08333333,Yes,Yes,1,Night
2791,City,24,Trip Completed,13-07-2016 04:56,13-07-2016 05:33,13-07-2016,Wednesday,37,Yes,Yes,0,Night
3321,City,24,Trip Completed,13-07-2016 12:23,13-07-2016 13:25,13-07-2016,Wednesday,62.2,Yes,Yes,0,Afternoon
3423,Airport,24,Trip Completed,13-07-2016 15:52,13-07-2016 16:50,13-07-2016,Wednesday,58.65,Yes,Yes,1,Afternoon
3761,Airport,24,Trip Completed,13-07-2016 20:35,13-07-2016 21:39,13-07-2016,Wednesday,63.63333333,Yes,Yes,1,Evening
4140,City,24,Trip Completed,14-07-2016 04:48,14-07-2016 06:05,14-07-2016,Thursday,76.86666667,Yes,Yes,0,Night
4656,City,24,Trip Completed,14-07-2016 12:06,14-07-2016 12:49,14-07-2016,Thursday,42.78333333,Yes,Yes,0,Afternoon
4931,Airport,24,Trip Completed,14-07-2016 18:21,14-07-2016 18:54,14-07-2016,Thursday,32.18333333,Yes,Yes,1,Evening
5268,City,24,Trip Completed,14-07-2016 21:29,14-07-2016 22:30,14-07-2016,Thursday,60.6,Yes,Yes,0,Night
5811,City,24,Trip Completed,15-07-2016 08:46,15-07-2016 09:26,15-07-2016,Friday,40.05,Yes,Yes,0,Morning
6139,Airport,24,Trip Completed,15-07-2016 15:45,15-07-2016 16:40,15-07-2016,Friday,55.41666667,Yes,Yes,1,Afternoon
6333,Airport,24,Trip Completed,15-07-2016 18:41,15-07-2016 19:53,15-07-2016,Friday,72.11666667,Yes,Yes,1,Evening
773,City,25,Trip Completed,07-11-2016 16:23,07-11-2016 17:21,07-11-2016,Monday,58,Yes,Yes,0,Afternoon
1123,City,25,Trip Completed,07-11-2016 20:20,07-11-2016 21:18,07-11-2016,Monday,58,Yes,Yes,0,Evening
2667,Airport,25,Trip Completed,07-12-2016 23:35,13-07-2016 00:40,07-12-2016,Wednesday,-213054.1333,Yes,Yes,1,Night
2833,City,25,Trip Completed,13-07-2016 05:27,13-07-2016 06:19,13-07-2016,Wednesday,51.86666667,Yes,Yes,0,Morning
3396,City,25,Trip Completed,13-07-2016 14:59,13-07-2016 15:57,13-07-2016,Wednesday,58.26666667,Yes,Yes,0,Afternoon
3590,City,25,Trip Completed,13-07-2016 18:31,13-07-2016 19:31,13-07-2016,Wednesday,60.45,Yes,Yes,0,Evening
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016 21:21,13-07-2016,Wednesday,43.23333333,Yes,Yes,0,Evening
4566,City,25,Trip Completed,14-07-2016 09:48,14-07-2016 10:22,14-07-2016,Thursday,33.93333333,Yes,Yes,0,Morning
4862,City,25,Trip Completed,14-07-2016 17:37,14-07-2016 18:41,14-07-2016,Thursday,63.93333333,Yes,Yes,0,Evening
5564,Airport,25,Trip Completed,15-07-2016 05:41,15-07-2016 06:53,15-07-2016,Friday,72.18333333,Yes,Yes,1,Morning
6187,City,25,Trip Completed,15-07-2016 17:11,15-07-2016 18:08,15-07-2016,Friday,57.05,Yes,Yes,0,Evening
6642,City,25,Trip Completed,15-07-2016 22:07,15-07-2016 22:54,15-07-2016,Friday,46.8,Yes,Yes,0,Night
322,City,26,Trip Completed,07-11-2016 07:31,07-11-2016 08:10,07-11-2016,Monday,39,Yes,Yes,0,Morning
793,City,26,Trip Completed,07-11-2016 17:04,07-11-2016 18:06,07-11-2016,Monday,62,Yes,Yes,0,Evening
898,Airport,26,Trip Completed,07-11-2016 18:14,07-11-2016 19:09,07-11-2016,Monday,55,Yes,Yes,1,Evening
1258,City,26,Trip Completed,07-11-2016 21:51,07-11-2016 23:00,07-11-2016,Monday,69,Yes,Yes,0,Night
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016 06:14,13-07-2016,Wednesday,53.85,Yes,Yes,0,Morning
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016 09:22,13-07-2016,Wednesday,28.63333333,Yes,Yes,0,Morning
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016 17:13,13-07-2016,Wednesday,60.85,Yes,Yes,0,Afternoon
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016 23:27,13-07-2016,Wednesday,37.01666667,Yes,Yes,1,Night
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016 20:16,15-07-2016,Friday,43.95,Yes,Yes,1,Evening
204,City,27,Trip Completed,07-11-2016 06:04,07-11-2016 06:44,07-11-2016,Monday,40,Yes,Yes,0,Morning
632,Airport,27,Trip Completed,07-11-2016 12:20,07-11-2016 13:10,07-11-2016,Monday,50,Yes,Yes,1,Afternoon
763,City,27,Trip Completed,07-11-2016 16:19,07-11-2016 17:25,07-11-2016,Monday,66,Yes,Yes,0,Afternoon
1786,Airport,27,Trip Completed,07-12-2016 09:03,07-12-2016 09:58,07-12-2016,Wednesday,55,Yes,Yes,1,Morning
1968,City,27,Trip Completed,07-12-2016 12:10,07-12-2016 12:49,07-12-2016,Wednesday,39,Yes,Yes,0,Afternoon
2088,Airport,27,Trip Completed,07-12-2016 15:51,07-12-2016 17:02,07-12-2016,Wednesday,71,Yes,Yes,1,Afternoon
2473,Airport,27,Trip Completed,07-12-2016 20:43,07-12-2016 21:20,07-12-2016,Wednesday,37,Yes,Yes,1,Evening
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016 06:27,13-07-2016,Wednesday,36.96666667,Yes,Yes,1,Morning
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48,13-07-2016,Wednesday,23.7,Yes,Yes,1,Evening
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016 09:00,14-07-2016,Thursday,34.11666667,Yes,Yes,1,Morning
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52,14-07-2016,Thursday,42.83333333,Yes,Yes,0,Night
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016 19:35,15-07-2016,Friday,36.15,Yes,Yes,1,Evening
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016 23:13,15-07-2016,Friday,74.13333333,Yes,Yes,0,Night
84,City,28,Trip Completed,07-11-2016 04:50,07-11-2016 05:26,07-11-2016,Monday,36,Yes,Yes,0,Night
1199,City,28,Trip Completed,07-11-2016 21:17,07-11-2016 21:53,07-11-2016,Monday,36,Yes,Yes,0,Night
1676,Airport,28,Trip Completed,07-12-2016 07:44,07-12-2016 08:40,07-12-2016,Wednesday,56,Yes,Yes,1,Morning
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,13-07-2016,Wednesday,40.26666667,Yes,Yes,0,Night
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,13-07-2016,Wednesday,32.96666667,Yes,Yes,1,Morning
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,13-07-2016,Wednesday,50.95,Yes,Yes,1,Evening
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,14-07-2016,Thursday,56.43333333,Yes,Yes,1,Evening
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,15-07-2016,Friday,59.46666667,Yes,Yes,1,Evening
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,15-07-2016,Friday,69.6,Yes,Yes,0,Night
1584,Airport,29,Trip Completed,07-12-2016 06:26,07-12-2016 07:18,07-12-2016,Wednesday,52,Yes,Yes,1,Morning
1966,Airport,29,Trip Completed,07-12-2016 12:05,07-12-2016 13:12,07-12-2016,Wednesday,67,Yes,Yes,1,Afternoon
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,13-07-2016,Wednesday,59.85,Yes,Yes,0,Morning
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,13-07-2016,Wednesday,53.86666667,Yes,Yes,1,Morning
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,13-07-2016,Wednesday,64.61666667,Yes,Yes,0,Afternoon
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,13-07-2016,Wednesday,64.66666667,Yes,Yes,1,Evening
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,13-07-2016,Wednesday,72.4,Yes,Yes,0,Evening
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,14-07-2016,Thursday,61.36666667,Yes,Yes,1,Morning
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,15-07-2016,Friday,72.45,Yes,Yes,1,Evening
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,15-07-2016,Friday,32.66666667,Yes,Yes,0,Evening
517,Airport,30,Trip Completed,07-11-2016 09:45,07-11-2016 10:24,07-11-2016,Monday,39,Yes,Yes,1,Morning
1406,Airport,30,Trip Completed,07-12-2016 03:02,07-12-2016 03:55,07-12-2016,Wednesday,53,Yes,Yes,1,Night
1643,Airport,30,Trip Completed,07-12-2016 07:18,07-12-2016 08:10,07-12-2016,Wednesday,52,Yes,Yes,1,Morning
2108,Airport,30,Trip Completed,07-12-2016 16:14,07-12-2016 16:48,07-12-2016,Wednesday,34,Yes,Yes,1,Afternoon
2647,City,30,Trip Completed,07-12-2016 22:46,07-12-2016 23:18,07-12-2016,Wednesday,32,Yes,Yes,0,Night
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,13-07-2016,Wednesday,59.88333333,Yes,Yes,0,Morning
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,13-07-2016,Wednesday,39.11666667,Yes,Yes,1,Evening
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,14-07-2016,Thursday,59.91666667,Yes,Yes,1,Morning
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,14-07-2016,Thursday,72.25,Yes,Yes,0,Afternoon
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,15-07-2016,Friday,34.18333333,Yes,Yes,0,Night
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,15-07-2016,Friday,41.6,Yes,Yes,1,Evening
6731,Airport,30,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,15-07-2016,Friday,48,Yes,Yes,1,Night
629,Airport,31,Trip Completed,07-11-2016 12:14,07-11-2016 13:00,07-11-2016,Monday,46,Yes,Yes,1,Afternoon
745,Airport,31,Trip Completed,07-11-2016 15:48,07-11-2016 16:45,07-11-2016,Monday,57,Yes,Yes,1,Afternoon
1064,City,31,Trip Completed,07-11-2016 19:53,07-11-2016 20:31,07-11-2016,Monday,38,Yes,Yes,0,Evening
1886,Airport,31,Trip Completed,07-12-2016 10:10,07-12-2016 10:35,07-12-2016,Wednesday,25,Yes,Yes,1,Morning
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,15-07-2016,Friday,48.96666667,Yes,Yes,1,Morning
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,15-07-2016,Friday,30.7,Yes,Yes,0,Morning
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,15-07-2016,Friday,56.66666667,Yes,Yes,1,Afternoon
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,15-07-2016,Friday,52.08333333,Yes,Yes,1,Night
2162,Airport,32,Trip Completed,07-12-2016 17:34,07-12-2016 18:33,07-12-2016,Wednesday,59,Yes,Yes,1,Evening
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,13-07-2016,Wednesday,50.5,Yes,Yes,1,Morning
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,13-07-2016,Wednesday,61.05,Yes,Yes,0,Evening
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,14-07-2016,Thursday,33.15,Yes,Yes,0,Afternoon
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,15-07-2016,Friday,45.5,Yes,Yes,0,Morning
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,15-07-2016,Friday,44.28333333,Yes,Yes,0,Evening
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,15-07-2016,Friday,74.33333333,Yes,Yes,0,Night
145,City,33,Trip Completed,07-11-2016 05:32,07-11-2016 06:37,07-11-2016,Monday,65,Yes,Yes,0,Morning
735,City,33,Trip Completed,07-11-2016 15:27,07-11-2016 16:32,07-11-2016,Monday,65,Yes,Yes,0,Afternoon
918,Airport,33,Trip Completed,07-11-2016 18:22,07-11-2016 19:04,07-11-2016,Monday,42,Yes,Yes,1,Evening
1478,City,33,Trip Completed,07-12-2016 05:16,07-12-2016 06:13,07-12-2016,Wednesday,57,Yes,Yes,0,Morning
1957,City,33,Trip Completed,07-12-2016 11:45,07-12-2016 12:55,07-12-2016,Wednesday,70,Yes,Yes,0,Morning
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,13-07-2016,Wednesday,57.38333333,Yes,Yes,0,Morning
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,13-07-2016,Wednesday,24.71666667,Yes,Yes,1,Night
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,14-07-2016,Thursday,64.15,Yes,Yes,0,Morning
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,15-07-2016,Friday,58.86666667,Yes,Yes,0,Evening
738,City,34,Trip Completed,07-11-2016 15:30,07-11-2016 16:44,07-11-2016,Monday,74,Yes,Yes,0,Afternoon
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,13-07-2016,Wednesday,38.13333333,Yes,Yes,0,Night
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,13-07-2016,Wednesday,35.95,Yes,Yes,1,Morning
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,13-07-2016,Wednesday,26.41666667,Yes,Yes,1,Evening
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,14-07-2016,Thursday,56.58333333,Yes,Yes,0,Morning
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,14-07-2016,Thursday,43.85,Yes,Yes,0,Evening
360,Airport,35,Trip Completed,07-11-2016 08:02,07-11-2016 09:05,07-11-2016,Monday,63,Yes,Yes,1,Morning
771,Airport,35,Trip Completed,07-11-2016 16:19,07-11-2016 17:34,07-11-2016,Monday,75,Yes,Yes,1,Afternoon
1274,City,35,Trip Completed,07-11-2016 22:01,07-11-2016 23:21,07-11-2016,Monday,80,Yes,Yes,0,Night
1501,City,35,Trip Completed,07-12-2016 05:41,07-12-2016 06:47,07-12-2016,Wednesday,66,Yes,Yes,0,Morning
1972,City,35,Trip Completed,07-12-2016 12:22,07-12-2016 12:43,07-12-2016,Wednesday,21,Yes,Yes,0,Afternoon
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,13-07-2016,Wednesday,67,Yes,Yes,0,Morning
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,13-07-2016,Wednesday,40.2,Yes,Yes,0,Afternoon
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,13-07-2016,Wednesday,65.6,Yes,Yes,0,Evening
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,14-07-2016,Thursday,58.21666667,Yes,Yes,1,Night
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,14-07-2016,Thursday,44.7,Yes,Yes,0,Afternoon
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016 21:38,15-07-2016,Friday,28.15,Yes,Yes,0,Night
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016 23:22,15-07-2016,Friday,52.86666667,Yes,Yes,1,Night
1104,Airport,36,Trip Completed,07-11-2016 20:17,07-11-2016 21:20,07-11-2016,Monday,63,Yes,Yes,1,Evening
1596,Airport,36,Trip Completed,07-12-2016 06:39,07-12-2016 07:30,07-12-2016,Wednesday,51,Yes,Yes,1,Morning
1835,Airport,36,Trip Completed,07-12-2016 09:35,07-12-2016 10:30,07-12-2016,Wednesday,55,Yes,Yes,1,Morning
2110,Airport,36,Trip Completed,07-12-2016 16:19,07-12-2016 17:12,07-12-2016,Wednesday,53,Yes,Yes,1,Afternoon
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016 04:33,13-07-2016,Wednesday,43.2,Yes,Yes,1,Night
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016 08:40,13-07-2016,Wednesday,74.81666667,Yes,Yes,1,Morning
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016 15:45,13-07-2016,Wednesday,29,Yes,Yes,0,Afternoon
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26,13-07-2016,Wednesday,51.95,Yes,Yes,1,Night
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016 09:55,14-07-2016,Thursday,75.93333333,Yes,Yes,0,Morning
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57,14-07-2016,Thursday,66.78333333,Yes,Yes,0,Evening
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016 07:17,15-07-2016,Friday,61.88333333,Yes,Yes,0,Morning
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016 22:56,15-07-2016,Friday,75.48333333,Yes,Yes,1,Night
191,Airport,37,Trip Completed,07-11-2016 05:55,07-11-2016 06:45,07-11-2016,Monday,50,Yes,Yes,1,Morning
333,City,37,Trip Completed,07-11-2016 07:43,07-11-2016 08:53,07-11-2016,Monday,70,Yes,Yes,0,Morning
488,Airport,37,Trip Completed,07-11-2016 09:35,07-11-2016 10:20,07-11-2016,Monday,45,Yes,Yes,1,Morning
1780,City,37,Trip Completed,07-12-2016 08:58,07-12-2016 09:45,07-12-2016,Wednesday,47,Yes,Yes,0,Morning
2235,Airport,37,Trip Completed,07-12-2016 18:12,07-12-2016 19:14,07-12-2016,Wednesday,62,Yes,Yes,1,Evening
2516,City,37,Trip Completed,07-12-2016 21:05,07-12-2016 22:18,07-12-2016,Wednesday,73,Yes,Yes,0,Night
4209,City,37,Trip Completed,14-07-2016 05:37,14-07-2016 06:42,14-07-2016,Thursday,65.18333333,Yes,Yes,0,Morning
4726,City,37,Trip Completed,14-07-2016 13:52,14-07-2016 15:04,14-07-2016,Thursday,72.03333333,Yes,Yes,0,Afternoon
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016 21:06,14-07-2016,Thursday,73.65,Yes,Yes,1,Evening
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016 23:45,14-07-2016,Thursday,44.13333333,Yes,Yes,1,Night
6024,Airport,37,Trip Completed,15-07-2016 12:43,15-07-2016 13:55,15-07-2016,Friday,72.3,Yes,Yes,1,Afternoon
6196,Airport,37,Trip Completed,15-07-2016 17:19,15-07-2016 18:03,15-07-2016,Friday,43.95,Yes,Yes,1,Evening
6297,City,37,Trip Completed,15-07-2016 18:21,15-07-2016 18:57,15-07-2016,Friday,36.25,Yes,Yes,0,Evening
125,City,38,Trip Completed,07-11-2016 05:12,07-11-2016 06:17,07-11-2016,Monday,65,Yes,Yes,0,Morning
1611,City,38,Trip Completed,07-12-2016 06:49,07-12-2016 07:44,07-12-2016,Wednesday,55,Yes,Yes,0,Morning
1814,City,38,Trip Completed,07-12-2016 09:19,07-12-2016 09:59,07-12-2016,Wednesday,40,Yes,Yes,0,Morning
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016 09:01,13-07-2016,Wednesday,48.38333333,Yes,Yes,0,Morning
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016 15:34,13-07-2016,Wednesday,53.55,Yes,Yes,1,Afternoon
4218,Airport,38,Trip Completed,14-07-2016 05:38,14-07-2016 06:24,14-07-2016,Thursday,46.51666667,Yes,Yes,1,Morning
5757,City,38,Trip Completed,15-07-2016 08:12,15-07-2016 09:17,15-07-2016,Friday,65.56666667,Yes,Yes,0,Morning
5958,Airport,38,Trip Completed,15-07-2016 10:48,15-07-2016 11:49,15-07-2016,Friday,60.7,Yes,Yes,1,Morning
6314,City,38,Trip Completed,15-07-2016 18:31,15-07-2016 19:30,15-07-2016,Friday,59.36666667,Yes,Yes,0,Evening
249,City,39,Trip Completed,07-11-2016 06:31,07-11-2016 07:14,07-11-2016,Monday,43,Yes,Yes,0,Morning
728,City,39,Trip Completed,07-11-2016 15:05,07-11-2016 16:09,07-11-2016,Monday,64,Yes,Yes,0,Afternoon
3042,City,39,Trip Completed,13-07-2016 07:38,13-07-2016 08:32,13-07-2016,Wednesday,53.93333333,Yes,Yes,0,Morning
3620,City,39,Trip Completed,13-07-2016 18:54,13-07-2016 20:08,13-07-2016,Wednesday,73.76666667,Yes,Yes,0,Evening
4276,City,39,Trip Completed,14-07-2016 06:22,14-07-2016 07:23,14-07-2016,Thursday,60.96666667,Yes,Yes,0,Morning
4735,City,39,Trip Completed,14-07-2016 14:43,14-07-2016 15:51,14-07-2016,Thursday,68.45,Yes,Yes,0,Afternoon
1353,Airport,40,Trip Completed,07-11-2016 23:51,07-12-2016 00:34,07-11-2016,Monday,41803,Yes,Yes,1,Night
1568,City,40,Trip Completed,07-12-2016 06:18,07-12-2016 06:52,07-12-2016,Wednesday,34,Yes,Yes,0,Morning
2465,City,40,Trip Completed,07-12-2016 20:38,07-12-2016 21:37,07-12-2016,Wednesday,59,Yes,Yes,0,Evening
3688,City,40,Trip Completed,13-07-2016 19:39,13-07-2016 20:40,13-07-2016,Wednesday,60.98333333,Yes,Yes,0,Evening
4727,City,40,Trip Completed,14-07-2016 14:06,14-07-2016 15:02,14-07-2016,Thursday,56.61666667,Yes,Yes,0,Afternoon
5348,City,40,Trip Completed,14-07-2016 22:50,14-07-2016 23:45,14-07-2016,Thursday,54.36666667,Yes,Yes,0,Night
6537,Airport,40,Trip Completed,15-07-2016 20:52,15-07-2016 22:03,15-07-2016,Friday,70.85,Yes,Yes,1,Evening
1941,Airport,41,Trip Completed,07-12-2016 11:29,07-12-2016 12:09,07-12-2016,Wednesday,40,Yes,Yes,1,Morning
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016 21:24,13-07-2016,Wednesday,51.36666667,Yes,Yes,1,Evening
4243,Airport,41,Trip Completed,14-07-2016 06:02,14-07-2016 06:37,14-07-2016,Thursday,35.16666667,Yes,Yes,1,Morning
4717,Airport,41,Trip Completed,14-07-2016 13:42,14-07-2016 14:36,14-07-2016,Thursday,54.21666667,Yes,Yes,1,Afternoon
5682,City,41,Trip Completed,15-07-2016 07:16,15-07-2016 08:24,15-07-2016,Friday,68.6,Yes,Yes,0,Morning
6343,City,41,Trip Completed,15-07-2016 18:44,15-07-2016 19:21,15-07-2016,Friday,37.86666667,Yes,Yes,0,Evening
6726,Airport,41,Trip Completed,15-07-2016 23:22,16-07-2016 00:12,15-07-2016,Friday,49.58333333,Yes,Yes,1,Night
238,City,42,Trip Completed,07-11-2016 06:27,07-11-2016 07:15,07-11-2016,Monday,48,Yes,Yes,0,Morning
2624,City,42,Trip Completed,07-12-2016 22:16,07-12-2016 23:17,07-12-2016,Wednesday,61,Yes,Yes,0,Night
2787,City,42,Trip Completed,13-07-2016 04:54,13-07-2016 05:29,13-07-2016,Wednesday,34.41666667,Yes,Yes,0,Night
3992,City,42,Trip Completed,13-07-2016 23:24,14-07-2016 00:04,13-07-2016,Wednesday,39.78333333,Yes,Yes,0,Night
4974,City,42,Trip Completed,14-07-2016 18:44,14-07-2016 19:16,14-07-2016,Thursday,31.33333333,Yes,Yes,0,Evening
5478,Airport,42,Trip Completed,15-07-2016 04:43,15-07-2016 05:44,15-07-2016,Friday,61.08333333,Yes,Yes,1,Night
5641,City,42,Trip Completed,15-07-2016 06:46,15-07-2016 07:16,15-07-2016,Friday,29.91666667,Yes,Yes,0,Morning
128,City,43,Trip Completed,07-11-2016 05:12,07-11-2016 05:48,07-11-2016,Monday,36,Yes,Yes,0,Morning
